order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_time,rating,payment_amount,created_at,updated_at
ORD01002013,CUST00548,REST0008,DP0291,10/01/2025,21:57:13,,,,421.74,2025-01-10 21:57:13,2025-01-13 11:06:13
ORD01003044,CUST00433,REST0073,DP0335,2025/01/04,14:07:08,,49,3.6,340.38,2025-01-04 14:07:08,2025-01-05 18:45:08
ORD01006405,CUST00700,REST0092,DP0113,Jan 15 2025,18:27:18,238.54,39,4.3,238.54,2025-01-15 18:27:18,2025-01-15 22:29:18
ORD01004318,CUST00930,REST0105,DP0206,2025-01-19,17:10:55,654.37,53,,654.37,2025-01-19 17:10:55,2025-01-21 00:16:55
ORD01001703,CUST00170,REST0069,DPX9248,2025/01/04,20:50:08,563.76,36,,563.76,2025-01-04 20:50:08,2025-01-05 08:36:08
ORD01002948,CUST00172,REST0014,DP0037,2025/01/25,13:02:32,,25,,518.14,2025-01-25 13:02:32,2025-01-27 07:08:32
ORD01006459,CUST00278,REST0112,DP0022,2025-01-05,13:04:43,,,3.6,502.58,2025-01-05 13:04:43,2025-01-07 09:40:43
ORD01007749,CUST00828,REST0238,DP0064,2025-01-06,21:12:30,384.74,24,,384.74,2025-01-06 21:12:30,2025-01-08 18:42:30
ORD01002722,CUST00660,REST0267,DP0204,2025-01-15,16:28:28,79,36,3.7,129.17,2025-01-15 16:28:28,2025-01-18 03:45:28
ORD01006319,CUST01020,REST0069,DP0095,2025-01-20,20:51:55,263.45,22,3.6,263.45,2025-01-20 20:51:55,2025-01-21 20:42:55
ORD01007404,CUST00516,REST0242,DP0166,2025/01/27,15:27:01,464.12,,4.1,464.12,2025-01-27 15:27:01,2025-01-30 14:02:01
ORD01005534,CUST00482,REST0061,DP0004,10/01/2025,19:56:47,,,5.0,174.27,2025-01-10 19:56:47,2025-01-13 05:55:47
ORD01004025,CUSTX93840,REST0070,DP0390,Jan 16 2025,12:15:07,283.59,32,,283.59,2025-01-16 12:15:07,2025-01-17 18:00:07
ORD01006961,CUST00583,REST0099,DP0159,27/01/2025,12:00:52,,50,3.3,543.0,2025-01-27 12:00:52,2025-01-28 09:24:52
ORD01003593,CUST00688,REST0194,DP0344,Jan 06 2025,22:16:05,-256.91,63,4.5,782.93,2025-01-06 22:16:05,2025-01-09 07:53:05
ORD01002275,CUST00889,REST0282,DP0291,02/01/2025,17:59:00,327.54,48,4.1,327.54,2025-01-02 17:59:00,2025-01-05 02:41:00
ORD01002553,CUST00054,REST0082,DP0484,2025/01/05,20:39:28,346.04,,5.0,346.04,2025-01-05 20:39:28,2025-01-07 12:01:28
ORD01007164,CUST00260,REST0179,DP0457,16/01/2025,20:55:55,,30,3.1,902.64,2025-01-16 20:55:55,2025-01-18 19:12:55
ORD01004128,CUST00777,REST0177,DP0111,29/01/2025,20:48:02,,43,4.7,445.68,2025-01-29 20:48:02,2025-02-01 15:14:02
ORD01003924,CUST00946,REST0266,DP0241,2025/01/10,20:23:33,,47,4.1,344.05,2025-01-10 20:23:33,2025-01-11 11:02:33
ORD01001188,CUST00614,REST0047,DP0264,12/01/2025,15:34:16,640.0,,3.6,640.0,2025-01-12 15:34:16,2025-01-14 18:54:16
ORD01005616,CUST00478,REST0201,DP0168,2025/01/23,20:31:42,,52,3.8,204.58,2025-01-23 20:31:42,2025-01-26 14:03:42
ORD01004687,CUST00393,REST0125,DP0473,2025-01-19,19:51:47,825.7,,3.5,825.7,2025-01-19 19:51:47,2025-01-22 08:29:47
ORD01000990,CUST01032,REST0189,DP0167,2025/01/03,21:37:15,524.55,50,3.4,524.55,2025-01-03 21:37:15,2025-01-06 09:40:15
ORD01004467,CUST00680,REST0093,DP0499,Jan 16 2025,10:41:35,317.59,25,3.4,317.59,2025-01-16 10:41:35,2025-01-18 00:46:35
ORD01001867,CUST00766,REST0058,DP0480,2025/01/24,19:12:09,,26,4.5,481.32,2025-01-24 19:12:09,2025-01-27 11:12:09
ORD01004193,CUST00951,REST0002,DP0246,Jan 20 2025,18:40:21,431.73,,3.8,431.73,2025-01-20 18:40:21,2025-01-23 02:45:21
ORD01005301,CUST00995,REST0027,DP0404,2025/01/30,15:07:24,256.21,34,4.6,256.21,2025-01-30 15:07:24,2025-01-30 23:16:24
ORD01003138,CUST00323,REST0205,DP0095,2025-01-17,18:27:22,518.82,56,4.8,518.82,2025-01-17 18:27:22,2025-01-19 04:37:22
ORD01006238,CUST00757,REST0288,DP0118,2025-01-01,22:21:11,,40,3.6,497.17,2025-01-01 22:21:11,2025-01-02 20:24:11
ORD01006232,CUST00429,REST0125,DP0336,18/01/2025,12:25:30,425.96,46,5.0,425.96,2025-01-18 12:25:30,2025-01-19 05:54:30
ORD01000823,CUST00898,REST0136,DP0283,2025-01-09,13:33:01,,48,,141.28,2025-01-09 13:33:01,2025-01-11 06:22:01
ORD01003508,CUST00249,REST0098,DP0451,2025-01-29,14:18:28,402.59,47,0.6,402.59,2025-01-29 14:18:28,2025-01-31 01:38:28
ORD01004146,CUST00157,REST0042,DP0445,12/01/2025,23:38:21,,57,5.0,300.02,2025-01-12 23:38:21,2025-01-13 05:05:21
ORD01001275,CUST00623,REST0266,DP0366,05/01/2025,13:00:15,654.72,,4.7,654.72,2025-01-05 13:00:15,2025-01-06 01:08:15
ORD01005155,CUST00870,REST0118,DP0427,01/01/2025,12:43:06,617.03,,4.0,617.03,2025-01-01 12:43:06,2025-01-04 07:05:06
ORD01003874,CUST00324,REST0144,DP0077,Jan 29 2025,13:52:47,230.92,38,5.0,230.92,2025-01-29 13:52:47,2025-01-31 00:06:47
ORD01002031,CUST00155,REST0233,DP0317,2025-01-26,23:40:52,566.38,,5.0,566.38,2025-01-26 23:40:52,2025-01-28 18:19:52
ORD01005195,CUST01067,REST0245,DP0269,2025-01-04,23:55:38,,,,521.86,2025-01-04 23:55:38,2025-01-05 13:56:38
ORD01004149,CUST00259,REST0084,DP0191,23/01/2025,20:48:02,413.26,37,3.6,413.26,2025-01-23 20:48:02,2025-01-23 22:49:02
ORD01005900,CUST00277,REST0100,DP0025,2025-01-08,18:19:24,,,3.1,529.35,2025-01-08 18:19:24,2025-01-10 19:08:24
ORD01005573,CUST00237,REST0200,DP0499,2025-01-02,23:43:28,291.99,14,4.2,291.99,2025-01-02 23:43:28,2025-01-03 16:55:28
ORD01007132,CUST00735,REST0081,DP0086,Jan 29 2025,13:59:26,,58,4.0,484.97,2025-01-29 13:59:26,2025-02-01 07:48:26
ORD01007061,CUST01085,REST0221,DP0433,29/01/2025,16:10:13,671.78,46,,671.78,2025-01-29 16:10:13,2025-01-31 15:48:13
ORD01000565,CUST00430,REST0038,DP0469,23/01/2025,23:12:25,375.91,46,,375.91,2025-01-23 23:12:25,2025-01-26 13:49:25
ORD01004527,CUST00699,REST0270,DP0173,2025-01-18,20:28:01,597.08,,4.4,597.08,2025-01-18 20:28:01,2025-01-20 19:57:01
ORD01002649,CUST00104,RESTX9078,DP0140,26/01/2025,16:20:18,,25,,483.14,2025-01-26 16:20:18,2025-01-27 21:43:18
ORD01003174,CUST00516,REST0141,DP0154,2025/01/31,12:35:08,338.33,19,3.6,338.33,2025-01-31 12:35:08,2025-02-01 19:40:08
ORD01003506,CUST00961,REST0013,DP0092,15/01/2025,12:01:24,191.07,25,4.5,191.07,2025-01-15 12:01:24,2025-01-17 16:54:24
ORD01007371,CUST00341,REST0280,DP0189,2025/01/28,20:46:46,534.88,unknown,,534.88,2025-01-28 20:46:46,2025-01-30 07:52:46
ORD01002072,CUST00128,REST0013,DP0479,2025/01/10,12:49:49,623.39,29,3.6,623.39,2025-01-10 12:49:49,2025-01-10 23:23:49
ORD01004899,CUST00065,REST0073,DP0355,2025-01-27,19:56:39,395.54,71,3.7,395.54,2025-01-27 19:56:39,2025-01-30 08:56:39
ORD01001878,CUST00381,REST0280,DP0144,Jan 28 2025,14:23:34,679.02,46,3.1,679.02,2025-01-28 14:23:34,2025-01-31 03:10:34
ORD01000968,CUST00511,REST0143,DP0328,Jan 09 2025,09:46:32,590.11,,3.5,590.11,2025-01-09 09:46:32,2025-01-12 09:06:32
ORD01001660,CUST01070,REST0037,DP0281,2025/01/24,21:14:42,645.05,46,5.0,645.05,2025-01-24 21:14:42,2025-01-26 12:12:42
ORD01007180,CUST00631,REST0099,DP0190,Jan 08 2025,16:17:18,467.72,49,,467.72,2025-01-08 16:17:18,2025-01-09 19:36:18
ORD01002827,CUST00163,REST0093,DP0407,23/01/2025,19:01:42,600.72,36,,600.72,2025-01-23 19:01:42,2025-01-26 10:26:42
ORD01006229,CUST00822,REST0014,DP0297,2025-01-06,19:00:02,719.72,57,,719.72,2025-01-06 19:00:02,2025-01-08 04:00:02
ORD01000256,CUST00715,REST0098,DP0088,Jan 06 2025,13:05:19,433.52,,4.9,433.52,2025-01-06 13:05:19,2025-01-06 19:25:19
ORD01007220,CUST00206,REST0028,DP0312,15/01/2025,23:01:10,447.25,,5.0,447.25,2025-01-15 23:01:10,2025-01-18 03:00:10
ORD01006056,CUST00693,REST0036,DP0283,2025/01/15,12:36:34,289.31,19,4.4,289.31,2025-01-15 12:36:34,2025-01-16 23:25:34
ORD01004865,CUST01122,REST0081,DP0253,2025/01/20,20:08:01,407.01,25,3.1,407.01,2025-01-20 20:08:01,2025-01-22 08:43:01
ORD01007679,CUST00750,REST0109,DP0023,14/01/2025,23:44:48,242.33,48,6.4,242.33,2025-01-14 23:44:48,2025-01-15 22:33:48
ORD01002083,CUST01081,REST0131,DP0110,2025/01/10,12:49:35,,,3.3,481.69,2025-01-10 12:49:35,2025-01-11 20:52:35
ORD01003175,CUST00163,REST0128,DP0302,2025-01-27,21:08:02,508.17,,-0.0,508.17,2025-01-27 21:08:02,2025-01-28 02:05:02
ORD01000112,CUST00718,REST0206,DP0386,2025-01-10,16:20:28,586.33,,4.3,586.33,2025-01-10 16:20:28,2025-01-13 05:40:28
ORD01007309,CUST00334,REST0283,DP0304,2025/01/03,08:44:38,507.76,32,5.0,507.76,2025-01-03 08:44:38,2025-01-04 07:36:38
ORD01007944,CUST00027,REST0141,DP0325,2025-01-08,15:00:48,509.88,28,5.0,509.88,2025-01-08 15:00:48,2025-01-10 08:27:48
ORD01004078,CUST00208,REST0259,DP0038,21/01/2025,15:40:17,545.01,unknown,3.3,545.01,2025-01-21 15:40:17,2025-01-23 23:27:17
ORD01003378,CUST00863,REST0254,DP0035,Jan 18 2025,18:36:39,751.55,,4.2,751.55,2025-01-18 18:36:39,2025-01-18 21:13:39
ORD01007478,CUST00551,REST0109,DP0371,2025/01/21,23:59:20,290.18,66,5.0,290.18,2025-01-21 23:59:20,2025-01-22 20:44:20
ORD01006344,CUST00107,REST0039,DP0182,Jan 15 2025,22:39:38,429.63,45,3.6,429.63,2025-01-15 22:39:38,2025-01-18 22:27:38
ORD01005492,CUST00604,REST0122,DP0248,2025/01/15,21:48:29,400.95,38,3.8,400.95,2025-01-15 21:48:29,2025-01-16 08:30:29
ORD01004698,CUST01091,REST0054,DP0139,2025-01-03,10:38:36,188.57,19,4.5,188.57,2025-01-03 10:38:36,2025-01-04 12:15:36
ORD01003201,CUST00449,REST0082,DP0184,07/01/2025,12:55:26,419.41,21,4.5,419.41,2025-01-07 12:55:26,2025-01-09 08:19:26
ORD01000030,CUST01119,REST0252,DP0144,Jan 23 2025,21:49:16,597.75,62,5.0,597.75,2025-01-23 21:49:16,2025-01-26 06:04:16
ORD01006363,CUST01014,REST0124,DP0420,26/01/2025,20:20:50,564.47,,3.1,564.47,2025-01-26 20:20:50,2025-01-28 02:32:50
ORD01001260,CUST00458,REST0227,DP0083,Jan 23 2025,15:22:47,572.85,50,3.4,572.85,2025-01-23 15:22:47,2025-01-25 01:09:47
ORD01005602,CUST00889,REST0231,DP0009,2025-01-14,12:17:24,107.55,64,3.5,107.55,2025-01-14 12:17:24,2025-01-16 02:16:24
ORD01002256,CUST00452,REST0252,DP0169,2025-01-25,22:51:20,884.58,65,2.9,884.58,2025-01-25 22:51:20,2025-01-26 06:05:20
ORD01007915,CUST00337,REST0014,DP0471,2025/01/06,19:55:55,421.87,64,4.0,421.87,2025-01-06 19:55:55,2025-01-08 22:19:55
ORD01005296,CUST00462,REST0284,DP0443,Jan 11 2025,20:07:39,593.98,,,593.98,2025-01-11 20:07:39,2025-01-13 02:43:39
ORD01000028,CUST00600,REST0070,DP0367,2025-01-02,23:12:11,450.34,58,3.7,450.34,2025-01-02 23:12:11,2025-01-03 09:13:11
ORD01000895,CUST00384,REST0258,DP0148,Jan 12 2025,20:02:09,713.57,60,3.3,713.57,2025-01-12 20:02:09,2025-01-13 06:27:09
ORD01004706,CUST00351,REST0046,DP0010,2025/01/23,22:06:16,357.01,64,5.0,357.01,2025-01-23 22:06:16,2025-01-24 05:57:16
ORD01001509,CUST00653,REST0032,DP0392,2025/01/22,20:40:47,465.72,35,3.9,465.72,2025-01-22 20:40:47,2025-01-22 21:50:47
ORD01002654,CUST00019,REST0001,DP0031,2025-01-02,16:45:42,160.23,53,3.7,160.23,2025-01-02 16:45:42,2025-01-03 16:25:42
ORD01002635,CUST01013,REST0144,DP0116,07/01/2025,12:52:23,85.58,34,4.0,85.58,2025-01-07 12:52:23,2025-01-09 22:54:23
ORD01003939,CUST00885,REST0223,DP0083,Jan 11 2025,10:24:22,446.15,41,4.5,446.15,2025-01-11 10:24:22,2025-01-13 07:55:22
ORD01003222,CUST01097,REST0042,DP0325,Jan 02 2025,08:57:21,93.09,-12,4.6,93.09,2025-01-02 08:57:21,2025-01-04 18:55:21
ORD01004057,CUST01005,REST0227,DP0276,Jan 22 2025,23:57:14,,-14,4.2,221.05,2025-01-22 23:57:14,2025-01-23 23:57:14
ORD01001990,CUST00063,REST0219,DP0073,2025/01/24,14:10:36,589.25,48,5.0,589.25,2025-01-24 14:10:36,2025-01-26 23:33:36
ORD01000585,CUST00957,REST0147,DP0176,Jan 25 2025,21:13:30,,46,4.6,462.24,2025-01-25 21:13:30,2025-01-27 10:04:30
ORD01004092,CUST00884,REST0255,DP0417,07/01/2025,23:43:14,243.87,42,3.8,243.87,2025-01-07 23:43:14,2025-01-09 13:10:14
ORD01005137,CUST01044,RESTX9043,DP0044,2025-01-27,13:09:26,,24,3.6,370.02,2025-01-27 13:09:26,2025-01-29 04:44:26
ORD01007494,CUST00293,REST0222,DPX9019,Jan 11 2025,22:12:33,350.49,69,2.5,350.49,2025-01-11 22:12:33,2025-01-12 06:31:33
ORD01002449,CUST00174,REST0042,DP0148,2025/01/02,22:17:38,,,,294.32,2025-01-02 22:17:38,2025-01-03 22:11:38
ORD01005303,CUST00407,REST0001,DP0396,Jan 16 2025,12:28:34,466.67,41,-0.5,466.67,2025-01-16 12:28:34,2025-01-16 13:33:34
ORD01002470,CUST01057,REST0173,DP0247,Jan 12 2025,13:47:46,400.24,48,,400.24,2025-01-12 13:47:46,2025-01-13 19:22:46
ORD01005123,CUST00122,REST0235,DP0002,14/01/2025,15:34:18,564.72,38,4.9,564.72,2025-01-14 15:34:18,2025-01-17 12:33:18
ORD01004692,CUST00397,REST0124,DP0091,19/01/2025,19:58:47,,67,4.6,269.18,2025-01-19 19:58:47,2025-01-22 07:17:47
ORD01003751,CUST00701,REST0162,DP0464,2025-01-09,12:04:09,656.9,,4.3,656.9,2025-01-09 12:04:09,2025-01-11 12:53:09
ORD01001241,CUST00940,REST0173,DP0053,2025/01/29,18:51:26,480.07,38,,480.07,2025-01-29 18:51:26,2025-01-30 21:07:26
ORD01001989,CUST00905,RESTX9881,DP0273,2025-01-10,14:11:43,287.56,35,,287.56,2025-01-10 14:11:43,2025-01-12 00:17:43
ORD01003041,CUST00896,RESTX9091,DP0253,2025-01-01,21:36:54,566.21,,3.2,566.21,2025-01-01 21:36:54,2025-01-02 19:08:54
ORD01002997,CUST00071,REST0175,DP0372,Jan 03 2025,19:06:12,503.83,46,3.5,503.83,2025-01-03 19:06:12,2025-01-06 07:41:12
ORD01007264,CUST01005,REST0214,DP0126,24/01/2025,20:53:19,784.72,46,3.1,784.72,2025-01-24 20:53:19,2025-01-27 14:18:19
ORD01005054,CUST00200,REST0053,DP0419,2025/01/05,22:36:41,397.01,48,,397.01,2025-01-05 22:36:41,2025-01-06 01:23:41
ORD01006941,CUST01094,REST0078,DP0231,21/01/2025,19:22:59,777.05,45,,777.05,2025-01-21 19:22:59,2025-01-23 01:02:59
ORD01002022,CUST00666,REST0265,DP0048,2025-01-25,10:49:31,522.01,42,5.0,522.01,2025-01-25 10:49:31,2025-01-28 05:31:31
ORD01007837,CUST01008,REST0036,DP0103,01/01/2025,10:52:47,,,3.6,188.56,2025-01-01 10:52:47,2025-01-01 14:31:47
ORD01002255,CUST00545,REST0022,DP0358,17/01/2025,21:37:56,,42,3.3,362.59,2025-01-17 21:37:56,2025-01-19 14:33:56
ORD01000816,CUST00994,REST0042,DP0058,2025/01/14,15:07:08,,51,,438.42,2025-01-14 15:07:08,2025-01-15 06:11:08
ORD01001956,CUST00362,REST0266,DP0155,2025/01/12,21:33:27,549.51,41,3.8,549.51,2025-01-12 21:33:27,2025-01-13 09:36:27
ORD01003336,CUST00172,REST0133,DP0439,Jan 18 2025,20:48:05,520.04,58,,520.04,2025-01-18 20:48:05,2025-01-19 07:37:05
ORD01002518,CUST00426,REST0094,DP0361,18/01/2025,13:19:05,,56,3.9,406.79,2025-01-18 13:19:05,2025-01-20 19:48:05
ORD01000347,CUST00299,REST0082,DP0234,Jan 21 2025,21:54:31,726.72,73,,726.72,2025-01-21 21:54:31,2025-01-23 10:06:31
ORD01000600,CUST00835,REST0171,DP0445,Jan 28 2025,19:07:02,392.61,27,3.7,392.61,2025-01-28 19:07:02,2025-01-28 22:59:02
ORD01006471,CUST00823,REST0173,DP0026,2025/01/08,21:33:53,580.03,41,4.9,580.03,2025-01-08 21:33:53,2025-01-10 06:54:53
ORD01007688,CUST00376,REST0024,DP0379,2025-01-19,17:42:48,470.54,15,5.0,470.54,2025-01-19 17:42:48,2025-01-20 16:21:48
ORD01002170,CUST00638,REST0159,DP0477,Jan 29 2025,14:49:21,659.37,,,659.37,2025-01-29 14:49:21,2025-01-31 23:46:21
ORD01007603,CUST00687,REST0139,DP0362,30/01/2025,14:17:04,419.83,,,419.83,2025-01-30 14:17:04,2025-02-01 08:44:04
ORD01005689,CUST00308,REST0068,DP0210,Jan 29 2025,21:23:52,729.47,51,,729.47,2025-01-29 21:23:52,2025-01-31 20:19:52
ORD01006967,CUST00953,REST0273,DP0313,2025-01-03,21:11:23,436.34,,,436.34,2025-01-03 21:11:23,2025-01-06 04:15:23
ORD01006529,CUST00972,REST0168,DP0046,2025-01-13,12:24:55,,33,,494.75,2025-01-13 12:24:55,2025-01-15 22:52:55
ORD01003998,CUST01040,REST0068,DP0195,Jan 04 2025,21:41:52,516.06,39,,516.06,2025-01-04 21:41:52,2025-01-05 14:14:52
ORD01002113,CUST00721,REST0193,DP0122,Jan 07 2025,19:35:47,,12,4.2,247.81,2025-01-07 19:35:47,2025-01-08 17:57:47
ORD01002092,CUST00613,REST0130,DP0412,2025/01/18,14:43:47,551.32,24,4.0,551.32,2025-01-18 14:43:47,2025-01-19 21:38:47
ORD01003635,CUST00042,REST0047,DP0375,2025-01-15,09:10:42,551.44,66,3.8,551.44,2025-01-15 09:10:42,2025-01-17 03:21:42
ORD01000125,CUST01032,REST0193,DP0340,Jan 12 2025,15:29:46,776.05,47,4.5,776.05,2025-01-12 15:29:46,2025-01-12 16:37:46
ORD01006738,CUST00503,REST0023,DP0318,2025-01-09,14:05:54,458.73,45,,458.73,2025-01-09 14:05:54,2025-01-10 00:41:54
ORD01005988,CUST00915,REST0074,DP0129,13/01/2025,16:02:33,,72,4.5,391.98,2025-01-13 16:02:33,2025-01-14 05:58:33
ORD01006892,CUST00214,REST0156,DP0184,Jan 23 2025,10:48:42,730.05,31,,730.05,2025-01-23 10:48:42,2025-01-26 00:51:42
ORD01005522,CUST00606,REST0273,DP0498,2025/01/14,20:31:18,345.66,73,3.6,345.66,2025-01-14 20:31:18,2025-01-16 09:47:18
ORD01000870,CUST00024,REST0271,DP0458,2025/01/23,22:48:20,643.48,37,5.0,643.48,2025-01-23 22:48:20,2025-01-26 15:12:20
ORD01000876,CUST00466,REST0179,DP0101,01/01/2025,13:33:21,415.96,50,3.8,415.96,2025-01-01 13:33:21,2025-01-02 12:01:21
ORD01005810,CUST00336,REST0228,DP0143,2025-01-14,22:15:48,890.03,47,4.5,890.03,2025-01-14 22:15:48,2025-01-15 09:57:48
ORD01006422,CUST00694,REST0048,DP0089,Jan 21 2025,16:10:04,,42,3.4,197.94,2025-01-21 16:10:04,2025-01-24 03:29:04
ORD01002819,CUST00977,REST0253,DPX9723,26/01/2025,15:44:52,537.28,,,537.28,2025-01-26 15:44:52,2025-01-28 06:55:52
ORD01002058,CUST00367,REST0101,DP0235,Jan 24 2025,18:37:46,,42,4.0,473.07,2025-01-24 18:37:46,2025-01-25 23:22:46
ORD01003248,CUST00861,REST0284,DP0366,2025-01-29,07:54:54,345.99,26,4.7,345.99,2025-01-29 07:54:54,2025-01-31 22:38:54
ORD01007080,CUST00592,RESTX9376,DP0378,Jan 25 2025,09:21:13,,,5.0,296.6,2025-01-25 09:21:13,2025-01-27 21:54:13
ORD01007188,CUST00406,REST0059,DP0287,Jan 26 2025,22:28:00,575.55,56,3.9,575.55,2025-01-26 22:28:00,2025-01-29 06:33:00
ORD01000722,CUST00398,REST0117,DP0435,2025/01/17,20:05:08,386.02,,3.9,386.02,2025-01-17 20:05:08,2025-01-20 05:25:08
ORD01004959,CUST00285,REST0255,DP0142,Jan 16 2025,23:04:11,,31,4.5,302.29,2025-01-16 23:04:11,2025-01-18 13:02:11
ORD01004405,CUST00602,REST0041,DP0419,2025/01/21,15:09:10,,,3.5,236.07,2025-01-21 15:09:10,2025-01-24 08:46:10
ORD01006597,CUST00384,REST0120,DP0072,2025-01-24,13:29:44,,,3.7,362.16,2025-01-24 13:29:44,2025-01-25 02:12:44
ORD01002456,CUST00883,RESTX9767,DP0394,2025/01/30,14:38:01,,43,4.5,85.92,2025-01-30 14:38:01,2025-01-31 21:37:01
ORD01006194,CUST00071,REST0262,DP0013,Jan 22 2025,14:49:18,723.71,42,4.3,723.71,2025-01-22 14:49:18,2025-01-23 10:06:18
ORD01001870,CUST00567,REST0223,DP0200,2025/01/19,21:04:13,934.37,59,4.1,934.37,2025-01-19 21:04:13,2025-01-21 18:28:13
ORD01005174,CUST00879,REST0248,DP0469,2025/01/03,21:54:57,,,-0.3,401.84,2025-01-03 21:54:57,2025-01-04 02:07:57
ORD01004256,CUST00942,REST0019,DP0115,Jan 24 2025,23:27:40,,,5.0,377.95,2025-01-24 23:27:40,2025-01-27 15:46:40
ORD01006348,CUST01140,RESTX9780,DP0467,2025-01-06,10:25:58,437.82,,5.0,437.82,2025-01-06 10:25:58,2025-01-09 10:05:58
ORD01000061,CUST00170,REST0249,DP0204,2025/01/03,07:12:37,582.06,,4.9,582.06,2025-01-03 07:12:37,2025-01-04 15:40:37
ORD01002308,CUST00710,REST0028,DP0497,Jan 13 2025,20:28:49,,45,3.2,577.73,2025-01-13 20:28:49,2025-01-15 11:01:49
ORD01003782,CUST00939,REST0021,DP0310,2025-01-23,17:44:33,307.64,44,,307.64,2025-01-23 17:44:33,2025-01-26 03:28:33
ORD01006580,CUSTX93917,REST0121,DP0471,14/01/2025,22:27:51,266.76,83,3.1,266.76,2025-01-14 22:27:51,2025-01-16 11:57:51
ORD01002425,CUST00431,REST0266,DP0325,2025-01-15,20:04:39,-476.7,52,4.4,151.95,2025-01-15 20:04:39,2025-01-18 09:36:39
ORD01000820,CUST00300,REST0145,DP0491,25/01/2025,17:39:39,301.15,-67,3.8,301.15,2025-01-25 17:39:39,2025-01-28 00:40:39
ORD01007143,CUST00191,REST0249,DP0265,2025/01/12,14:24:09,626.18,30,3.8,626.18,2025-01-12 14:24:09,2025-01-12 20:28:09
ORD01001614,CUST01050,REST0045,DP0376,2025/01/06,20:52:24,544.53,42,3.7,544.53,2025-01-06 20:52:24,2025-01-08 15:16:24
ORD01001764,CUST00831,REST0220,DP0118,16/01/2025,23:20:04,428.98,51,4.4,428.98,2025-01-16 23:20:04,2025-01-19 18:47:04
ORD01002152,CUST00566,REST0283,DP0421,Jan 16 2025,22:13:47,,35,4.6,503.64,2025-01-16 22:13:47,2025-01-19 18:06:47
ORD01005911,CUST00279,REST0068,DP0289,2025-01-30,19:03:04,,,,79.0,2025-01-30 19:03:04,2025-02-01 17:07:04
ORD01006750,CUST00307,REST0177,DP0390,Jan 27 2025,14:07:27,306.7,45,4.3,306.7,2025-01-27 14:07:27,2025-01-29 13:45:27
ORD01007023,CUST00875,REST0287,DP0250,12/01/2025,13:44:05,500.7,,4.0,500.7,2025-01-12 13:44:05,2025-01-14 15:58:05
ORD01007834,CUST00583,REST0282,DP0156,Jan 21 2025,21:45:33,,47,3.4,510.94,2025-01-21 21:45:33,2025-01-23 17:56:33
ORD01000794,CUST00342,REST0249,DP0361,2025-01-27,14:15:37,341.78,57,3.7,341.78,2025-01-27 14:15:37,2025-01-28 21:44:37
ORD01007832,CUST00135,REST0271,DP0182,Jan 28 2025,22:12:11,,44,5.0,398.16,2025-01-28 22:12:11,2025-01-31 20:16:11
ORD01003383,CUST00028,REST0189,DP0027,12/01/2025,17:45:09,,48,3.7,381.07,2025-01-12 17:45:09,2025-01-13 11:24:09
ORD01000503,CUST00955,REST0062,DP0424,2025/01/26,13:44:06,609.72,44,2.9,609.72,2025-01-26 13:44:06,2025-01-28 17:52:06
ORD01006587,CUST00822,REST0114,DP0232,2025-01-28,19:07:39,622.74,52,,622.74,2025-01-28 19:07:39,2025-01-30 04:04:39
ORD01001185,CUST00016,RESTX9610,DP0379,11/01/2025,19:40:22,847.61,,3.8,847.61,2025-01-11 19:40:22,2025-01-12 18:57:22
ORD01005281,CUST00044,REST0290,DP0275,Jan 06 2025,23:23:55,,12,4.3,527.36,2025-01-06 23:23:55,2025-01-08 13:59:55
ORD01003322,CUST00578,REST0088,DP0445,2025/01/30,15:31:23,438.16,,,438.16,2025-01-30 15:31:23,2025-01-30 21:50:23
ORD01005417,CUST00577,REST0131,DP0197,03/01/2025,09:29:08,,,4.3,79.0,2025-01-03 09:29:08,2025-01-05 11:34:08
ORD01004012,CUST00033,REST0019,DP0398,2025-01-10,21:38:30,476.37,36,4.9,476.37,2025-01-10 21:38:30,2025-01-12 10:21:30
ORD01006996,CUST00601,REST0186,DP0266,2025/01/14,12:13:51,,34,4.7,573.17,2025-01-14 12:13:51,2025-01-15 12:22:51
ORD01002138,CUST00880,REST0009,DP0006,05/01/2025,23:51:27,232.27,49,4.6,232.27,2025-01-05 23:51:27,2025-01-06 19:25:27
ORD01001594,CUST00354,REST0238,DP0265,Jan 21 2025,20:11:43,596.36,35,4.0,596.36,2025-01-21 20:11:43,2025-01-23 16:29:43
ORD01000567,CUST00276,REST0046,DP0064,2025-01-12,14:32:34,560.87,,5.0,560.87,2025-01-12 14:32:34,2025-01-15 05:55:34
ORD01000164,CUST00851,REST0014,DP0216,2025-01-15,18:34:26,334.66,15,,334.66,2025-01-15 18:34:26,2025-01-17 21:02:26
ORD01001061,CUST00785,REST0105,DP0274,2025/01/31,16:09:31,564.41,,,564.41,2025-01-31 16:09:31,2025-02-02 01:24:31
ORD01006245,CUST00495,REST0024,DP0044,Jan 14 2025,20:44:59,392.96,42,4.2,392.96,2025-01-14 20:44:59,2025-01-15 12:56:59
ORD01003528,CUST00570,REST0201,DP0353,2025/01/28,22:25:34,326.3,60,4.1,326.3,2025-01-28 22:25:34,2025-01-29 20:37:34
