order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_time,rating,payment_amount,created_at,updated_at,promo_code
ORD02003511,CUST00574,REST0018,DP0360,2025-02-14,21:04:02,,40,4.2,163.41,2025-02-14 21:04:02,2025-02-16 22:07:02,WELCOME100
ORD02004455,CUST01018,RESTX9674,DP0159,23/02/2025,16:31:30,442.63,51,,442.63,2025-02-23 16:31:30,2025-02-23 21:46:30,FREESHIP
ORD02005413,CUST00449,REST0122,DP0263,Feb 14 2025,08:07:41,253.95,42,2.2,253.95,2025-02-14 08:07:41,2025-02-16 18:55:41,
ORD02006855,CUST00524,REST0118,DP0196,2025/02/19,22:41:27,NA,33,4.4,515.75,2025-02-19 22:41:27,2025-02-22 07:52:27,
ORD02004098,CUST00327,REST0074,DP0233,Feb 17 2025,10:32:02,447.38,36,4.2,447.38,2025-02-17 10:32:02,2025-02-20 02:13:02,
ORD02005989,CUST00358,REST0211,DP0155,Feb 16 2025,21:17:25,,32,3.2,408.8,2025-02-16 21:17:25,2025-02-19 09:04:25,NEWUSER
ORD02004610,CUST01025,REST0069,DP0299,Feb 04 2025,17:56:09,112.98,,4.7,112.98,2025-02-04 17:56:09,2025-02-05 07:29:09,WEEKEND75
ORD02002227,CUST00063,REST0045,DP0304,03/02/2025,18:03:56,699.93,,,699.93,2025-02-03 18:03:56,2025-02-05 00:06:56,SAVE50
ORD02006538,CUST00083,REST0171,DP0072,13/02/2025,21:26:30,,37,4.1,544.7,2025-02-13 21:26:30,2025-02-14 03:36:30,WELCOME100
ORD02004213,CUST00048,REST0049,DP0427,2025/02/06,07:16:52,301.5,51,3.4,301.5,2025-02-06 07:16:52,2025-02-06 14:50:52,SAVE50
ORD02004506,CUSTX90050,REST0185,DP0454,2025/02/13,16:32:58,,30,5.0,119.15,2025-02-13 16:32:58,2025-02-14 17:11:58,FREESHIP
ORD02007234,CUST00029,REST0129,DP0290,Feb 24 2025,12:39:37,442.11,12,4.0,442.11,2025-02-24 12:39:37,2025-02-26 13:38:37,FREESHIP
ORD02001274,CUST00707,REST0235,DP0278,2025-02-04,20:45:33,637.34,,4.8,637.34,2025-02-04 20:45:33,2025-02-05 17:29:33,WEEKEND75
ORD02003724,CUST00974,REST0079,DP0050,Feb 23 2025,23:04:09,343.3,36,3.5,343.3,2025-02-23 23:04:09,2025-02-24 15:45:09,DINNERDEAL
ORD02004705,CUST00331,REST0136,DP0301,Feb 08 2025,19:19:23,320.41,52,4.3,320.41,2025-02-08 19:19:23,2025-02-09 10:18:23,WEEKEND75
ORD02004473,CUST00183,REST0054,DP0202,06/02/2025,20:03:31,,35,4.1,302.07,2025-02-06 20:03:31,2025-02-07 20:52:31,SAVE50
ORD02002028,CUST00308,REST0036,DP0129,Feb 16 2025,19:51:23,,48,,371.48,2025-02-16 19:51:23,2025-02-18 20:53:23,
ORD02000168,CUST00858,REST0239,DP0302,2025/02/09,22:46:21,,33,4.3,443.16,2025-02-09 22:46:21,2025-02-10 20:15:21,
ORD02002369,CUST01017,REST0004,DP0373,06/02/2025,20:42:53,563.39,40,4.9,563.39,2025-02-06 20:42:53,2025-02-09 18:23:53,WELCOME100
ORD02006131,CUST01123,REST0144,DP0040,2025/02/24,21:18:43,695.54,57,,695.54,2025-02-24 21:18:43,2025-02-26 02:51:43,NEWUSER
ORD02003099,CUST00164,REST0047,DP0380,24/02/2025,08:46:17,91.31,23,3.7,91.31,2025-02-24 08:46:17,2025-02-25 17:48:17,
ORD02006532,CUST00331,REST0178,DP0498,05/02/2025,12:13:26,,,3.2,393.26,2025-02-05 12:13:26,2025-02-06 09:35:26,WEEKEND75
ORD02000606,CUST00584,REST0006,DP0009,2025/02/07,13:15:53,212.62,34,5.0,212.62,2025-02-07 13:15:53,2025-02-10 06:42:53,DINNERDEAL
ORD02003395,CUST00537,REST0013,DP0039,08/02/2025,21:17:18,474.97,48,,474.97,2025-02-08 21:17:18,2025-02-11 08:58:18,DINNERDEAL
ORD02002681,CUST00056,REST0188,DP0110,23/02/2025,14:13:29,612.68,43,4.2,612.68,2025-02-23 14:13:29,2025-02-23 21:52:29,WEEKEND75
ORD02007253,CUST00745,REST0178,DP0374,14/02/2025,12:08:49,377.58,53,4.4,377.58,2025-02-14 12:08:49,2025-02-15 00:30:49,DINNERDEAL
ORD02006700,CUST00137,REST0186,DP0175,2025-02-14,15:29:56,518.17,50,,518.17,2025-02-14 15:29:56,2025-02-17 10:34:56,SAVE50
ORD02002810,CUST00720,REST0234,DPX9238,2025/02/12,16:59:20,730.28,38,4.0,730.28,2025-02-12 16:59:20,2025-02-14 10:27:20,DINNERDEAL
ORD02006314,CUST00045,REST0265,DP0338,2025/02/11,22:07:51,804.5,48,,804.5,2025-02-11 22:07:51,2025-02-13 12:21:51,NEWUSER
ORD02000706,CUST00820,REST0040,DP0353,2025-02-17,08:41:58,344.34,,3.9,344.34,2025-02-17 08:41:58,2025-02-19 08:36:58,FREESHIP
ORD02006422,CUST00514,REST0195,DP0054,2025-02-01,15:48:54,560.58,37,3.7,560.58,2025-02-01 15:48:54,2025-02-04 01:20:54,WEEKEND75
ORD02000416,CUST00996,REST0041,DP0021,2025/02/14,12:20:42,156.77,36,3.8,156.77,2025-02-14 12:20:42,2025-02-16 21:48:42,NEWUSER
ORD02000347,CUST00909,REST0261,DP0022,2025-02-28,21:33:51,364.28,,5.0,364.28,2025-02-28 21:33:51,2025-03-01 01:42:51,
ORD02003341,CUST00099,REST0094,DP0397,2025/02/13,20:34:02,761.66,62,5.0,761.66,2025-02-13 20:34:02,2025-02-15 13:31:02,NEWUSER
ORD02007455,CUST00010,REST0045,DP0198,2025-02-11,19:05:24,545.68,39,3.9,545.68,2025-02-11 19:05:24,2025-02-13 14:38:24,NEWUSER
ORD02006683,CUSTX95247,REST0115,DP0481,09/02/2025,13:42:03,981.78,22,4.3,981.78,2025-02-09 13:42:03,2025-02-10 19:42:03,WELCOME100
ORD02002636,CUST00974,REST0105,DP0207,2025-02-04,14:15:56,499.89,,5.0,499.89,2025-02-04 14:15:56,2025-02-07 00:54:56,SAVE50
ORD02004110,CUST00689,REST0254,DP0093,Feb 19 2025,14:39:49,257.98,22,4.0,257.98,2025-02-19 14:39:49,2025-02-19 21:33:49,NEWUSER
ORD02006689,CUST00496,REST0228,DP0172,2025/02/05,20:09:44,340.46,45,3.9,340.46,2025-02-05 20:09:44,2025-02-06 19:11:44,NEWUSER
ORD02000673,CUST00066,REST0057,DP0180,Feb 23 2025,16:22:27,-758.0,15,4.8,455.61,2025-02-23 16:22:27,2025-02-25 14:53:27,DINNERDEAL
ORD02005113,CUST00573,REST0042,DP0488,27/02/2025,15:35:48,NA,,3.5,174.02,2025-02-27 15:35:48,2025-02-27 23:28:48,DINNERDEAL
ORD02003719,CUST00156,REST0049,DP0455,07/02/2025,19:55:07,285.84,39,,285.84,2025-02-07 19:55:07,2025-02-08 03:02:07,SAVE50
ORD02000361,CUST01048,REST0049,DP0066,25/02/2025,19:36:25,542.7,,4.0,542.7,2025-02-25 19:36:25,2025-02-28 17:33:25,DINNERDEAL
ORD02003335,CUST00686,REST0284,DP0114,2025/02/01,20:23:00,759.01,,3.7,759.01,2025-02-01 20:23:00,2025-02-04 07:27:00,DINNERDEAL
ORD02003369,CUST00108,REST0042,DP0209,13/02/2025,17:34:21,300.2,52,3.5,300.2,2025-02-13 17:34:21,2025-02-16 16:36:21,SAVE50
ORD02004887,CUST00806,REST0095,DP0415,Feb 15 2025,19:27:31,699.25,,,699.25,2025-02-15 19:27:31,2025-02-16 06:44:31,WEEKEND75
ORD02005380,CUST00611,REST0169,DP0038,2025-02-21,19:58:33,,38,3.4,321.35,2025-02-21 19:58:33,2025-02-24 13:47:33,WELCOME100
ORD02003917,CUST00951,REST0290,DP0078,19/02/2025,15:49:39,439.62,41,4.3,439.62,2025-02-19 15:49:39,2025-02-20 23:22:39,SAVE50
ORD02005599,CUST00719,REST0181,DP0443,2025-02-06,23:31:09,,58,2.9,643.56,2025-02-06 23:31:09,2025-02-08 20:21:09,SAVE50
ORD02003424,CUST00520,REST0061,DP0401,Feb 18 2025,14:15:37,,31,4.4,235.85,2025-02-18 14:15:37,2025-02-19 18:38:37,
ORD02007624,CUST00220,REST0072,DP0072,Feb 18 2025,13:57:40,,32,,507.15,2025-02-18 13:57:40,2025-02-20 05:34:40,NEWUSER
ORD02007864,CUST00912,REST0120,DPX9146,28/02/2025,14:42:50,598.18,15,3.5,598.18,2025-02-28 14:42:50,2025-02-28 22:06:50,SAVE50
ORD02004975,CUST00896,REST0186,DP0380,Feb 07 2025,22:21:44,,60,,453.52,2025-02-07 22:21:44,2025-02-10 18:50:44,FREESHIP
ORD02001428,CUST00083,REST0290,DP0189,2025-02-22,22:05:03,,42,,439.99,2025-02-22 22:05:03,2025-02-24 18:23:03,FREESHIP
ORD02001575,CUST00261,REST0131,DP0155,Feb 11 2025,14:01:49,716.43,45,5.0,716.43,2025-02-11 14:01:49,2025-02-14 06:57:49,WELCOME100
ORD02007857,CUST00296,REST0227,DP0269,15/02/2025,22:47:47,462.96,,4.0,462.96,2025-02-15 22:47:47,2025-02-16 14:02:47,NEWUSER
ORD02000880,CUST00267,REST0169,DP0369,2025-02-06,19:51:15,,67,3.3,387.6,2025-02-06 19:51:15,2025-02-07 21:18:15,
ORD02004289,CUST00787,REST0193,DP0271,05/02/2025,20:34:48,472.66,62,4.4,472.66,2025-02-05 20:34:48,2025-02-08 07:37:48,SAVE50
ORD02007714,CUST00921,REST0138,DP0380,17/02/2025,22:07:54,,59,3.7,630.26,2025-02-17 22:07:54,2025-02-17 22:57:54,WEEKEND75
ORD02003303,CUST00044,REST0099,DP0322,2025/02/28,12:18:41,758.65,18,4.4,758.65,2025-02-28 12:18:41,2025-03-02 12:48:41,NEWUSER
ORD02003723,CUST01059,REST0237,DP0214,2025/02/20,08:05:53,549.08,,5.0,549.08,2025-02-20 08:05:53,2025-02-22 15:00:53,WELCOME100
ORD02001328,CUSTX97743,REST0197,DP0420,2025-02-21,22:12:08,451.1,51,4.5,451.1,2025-02-21 22:12:08,2025-02-22 07:40:08,WEEKEND75
ORD02003039,CUST00789,REST0046,DP0078,01/02/2025,13:18:52,,55,4.9,371.0,2025-02-01 13:18:52,2025-02-01 18:10:52,DINNERDEAL
ORD02001473,CUST00449,REST0221,DP0427,2025-02-28,22:08:44,NA,54,,480.3,2025-02-28 22:08:44,2025-03-01 13:12:44,SAVE50
ORD02001464,CUSTX93371,REST0240,DP0247,2025/02/06,16:10:30,731.16,34,4.9,731.16,2025-02-06 16:10:30,2025-02-07 11:36:30,WEEKEND75
ORD02007695,CUSTX96820,REST0228,DP0049,2025/02/17,22:04:20,562.97,40,-0.3,562.97,2025-02-17 22:04:20,2025-02-20 21:00:20,WEEKEND75
ORD02002527,CUST00106,REST0273,DP0377,16/02/2025,20:15:31,707.72,,5.0,707.72,2025-02-16 20:15:31,2025-02-19 17:21:31,WELCOME100
ORD02007451,CUST01123,REST0026,DP0126,2025/02/15,22:17:47,,46,4.4,455.45,2025-02-15 22:17:47,2025-02-17 18:33:47,SAVE50
ORD02002168,CUSTX97735,REST0068,DP0280,15/02/2025,15:46:01,,46,,280.3,2025-02-15 15:46:01,2025-02-18 11:11:01,DINNERDEAL
ORD02000123,CUST00328,REST0029,DP0400,27/02/2025,07:07:48,276.75,39,5.0,276.75,2025-02-27 07:07:48,2025-03-02 01:00:48,SAVE50
ORD02002730,CUST00665,REST0126,DP0390,22/02/2025,12:34:47,554.05,50,5.0,554.05,2025-02-22 12:34:47,2025-02-22 13:03:47,
ORD02000735,CUST01113,RESTX9719,DP0013,Feb 24 2025,20:46:00,,51,3.6,680.62,2025-02-24 20:46:00,2025-02-27 02:10:00,DINNERDEAL
ORD02005872,CUST00918,REST0238,DP0277,2025/02/21,20:28:51,433.16,44,,433.16,2025-02-21 20:28:51,2025-02-24 00:50:51,
ORD02004203,CUST00661,REST0032,DP0155,Feb 09 2025,16:32:26,663.5,46,4.0,663.5,2025-02-09 16:32:26,2025-02-10 06:27:26,SAVE50
ORD02001998,CUST00257,REST0062,DP0152,Feb 17 2025,22:08:47,546.33,51,,546.33,2025-02-17 22:08:47,2025-02-19 14:13:47,FREESHIP
ORD02002453,CUST00460,REST0036,DP0443,2025/02/20,19:53:49,NA,18,4.1,376.66,2025-02-20 19:53:49,2025-02-21 05:12:49,
ORD02005307,CUST00815,REST0162,DP0111,26/02/2025,22:25:31,359.81,43,4.2,359.81,2025-02-26 22:25:31,2025-02-28 10:52:31,FREESHIP
ORD02003569,CUST00437,REST0226,DP0128,Feb 17 2025,15:07:40,-428.24,27,3.6,568.1,2025-02-17 15:07:40,2025-02-19 06:46:40,SAVE50
ORD02002418,CUST00812,REST0238,DP0152,2025/02/16,19:13:51,,36,4.2,238.32,2025-02-16 19:13:51,2025-02-18 01:01:51,WELCOME100
ORD02000433,CUST01138,REST0228,DP0189,Feb 24 2025,15:58:29,515.66,-12,3.8,515.66,2025-02-24 15:58:29,2025-02-24 21:57:29,
ORD02007198,CUST00395,REST0184,DP0095,Feb 24 2025,22:02:43,696.36,,,696.36,2025-02-24 22:02:43,2025-02-26 20:49:43,WEEKEND75
ORD02002702,CUST00626,REST0100,DP0162,2025/02/07,22:33:28,,,5.0,441.38,2025-02-07 22:33:28,2025-02-10 13:58:28,FREESHIP
ORD02004409,CUST00384,REST0022,DP0483,Feb 17 2025,19:24:46,323.92,,4.8,323.92,2025-02-17 19:24:46,2025-02-18 09:22:46,WELCOME100
ORD02000956,CUST00835,REST0005,DP0346,2025-02-01,10:45:30,503.07,,0.3,503.07,2025-02-01 10:45:30,2025-02-02 13:41:30,DINNERDEAL
ORD02000885,CUST00543,RESTX9945,DP0468,03/02/2025,19:07:42,490.31,54,,490.31,2025-02-03 19:07:42,2025-02-04 17:44:42,WEEKEND75
ORD02003993,CUST00918,REST0197,DP0095,20/02/2025,22:02:36,,50,3.0,79.0,2025-02-20 22:02:36,2025-02-23 09:17:36,WELCOME100
ORD02005689,CUST00480,REST0155,DP0228,Feb 05 2025,21:52:32,,,4.0,266.81,2025-02-05 21:52:32,2025-02-07 21:06:32,WEEKEND75
ORD02000036,CUST00633,REST0017,DP0248,2025-02-19,20:49:32,402.08,27,,402.08,2025-02-19 20:49:32,2025-02-21 02:59:32,FREESHIP
ORD02002477,CUST00416,REST0168,DP0394,Feb 17 2025,23:32:27,434.2,38,4.6,434.2,2025-02-17 23:32:27,2025-02-20 19:49:27,WELCOME100
ORD02000183,CUSTX97053,REST0003,DP0377,23/02/2025,14:41:25,,50,4.8,421.9,2025-02-23 14:41:25,2025-02-23 23:52:25,SAVE50
ORD02007327,CUST01139,REST0004,DP0489,2025-02-15,20:10:46,509.59,53,4.3,509.59,2025-02-15 20:10:46,2025-02-17 11:13:46,WEEKEND75
ORD02006739,CUST01123,REST0257,DP0090,2025-02-04,18:25:38,,53,,374.43,2025-02-04 18:25:38,2025-02-06 14:05:38,DINNERDEAL
ORD02007225,CUST00356,REST0264,DP0185,Feb 06 2025,16:28:11,275.02,39,5.0,275.02,2025-02-06 16:28:11,2025-02-08 11:06:11,WELCOME100
ORD02003918,CUST00071,REST0009,DP0335,2025-02-14,21:37:03,557.97,44,,557.97,2025-02-14 21:37:03,2025-02-16 21:45:03,
ORD02007152,CUSTX94069,REST0123,DP0111,2025/02/10,22:04:02,605.25,27,4.6,605.25,2025-02-10 22:04:02,2025-02-12 17:38:02,NEWUSER
ORD02007757,CUST00860,REST0259,DP0120,2025/02/19,07:45:01,412.13,56,4.4,412.13,2025-02-19 07:45:01,2025-02-21 00:49:01,WELCOME100
ORD02007560,CUST01028,REST0121,DP0101,2025/02/06,17:04:15,203.65,12,4.5,203.65,2025-02-06 17:04:15,2025-02-09 10:18:15,SAVE50
ORD02002339,CUSTX99463,REST0104,DPX9834,Feb 27 2025,20:28:24,,29,4.3,405.03,2025-02-27 20:28:24,2025-03-01 10:11:24,SAVE50
ORD02004848,CUST00500,REST0019,DP0069,2025/02/09,07:40:43,775.17,62,3.7,775.17,2025-02-09 07:40:43,2025-02-09 14:02:43,SAVE50
ORD02007360,CUST00931,REST0131,DP0171,2025/02/13,17:29:38,404.37,,3.8,404.37,2025-02-13 17:29:38,2025-02-16 02:06:38,
ORD02006659,CUST00658,REST0250,DP0433,2025/02/02,19:40:36,,60,,128.99,2025-02-02 19:40:36,2025-02-03 05:40:36,FREESHIP
ORD02006295,CUST00195,REST0195,DP0098,09/02/2025,21:16:04,,,4.6,253.35,2025-02-09 21:16:04,2025-02-12 02:07:04,WEEKEND75
ORD02001128,CUST00893,REST0058,DP0345,2025-02-10,09:23:56,,32,4.8,158.44,2025-02-10 09:23:56,2025-02-11 09:53:56,SAVE50
ORD02005406,CUST01079,REST0215,DP0298,2025-02-15,19:39:25,,,4.2,136.15,2025-02-15 19:39:25,2025-02-17 19:54:25,
ORD02007775,CUST00663,REST0189,DP0135,2025-02-11,20:41:57,787.46,,5.0,787.46,2025-02-11 20:41:57,2025-02-12 12:37:57,DINNERDEAL
ORD02003415,CUST01068,REST0053,DP0172,2025/02/19,21:32:17,620.68,,4.2,620.68,2025-02-19 21:32:17,2025-02-21 02:43:17,WELCOME100
ORD02006990,CUST00594,REST0204,DP0231,Feb 11 2025,14:13:01,571.52,12,5.1,571.52,2025-02-11 14:13:01,2025-02-13 15:13:01,WELCOME100
ORD02003045,CUST01058,REST0111,DP0138,Feb 21 2025,22:06:57,,45,3.8,168.05,2025-02-21 22:06:57,2025-02-21 22:15:57,NEWUSER
ORD02007045,CUST00219,REST0141,DP0437,2025-02-13,12:24:34,363.58,,,363.58,2025-02-13 12:24:34,2025-02-14 12:38:34,WEEKEND75
ORD02001716,CUST00627,REST0037,DP0370,Feb 23 2025,22:19:18,,unknown,3.5,667.18,2025-02-23 22:19:18,2025-02-24 20:10:18,DINNERDEAL
ORD02002903,CUST00861,REST0080,DP0019,2025/02/08,19:39:44,604.99,,3.1,604.99,2025-02-08 19:39:44,2025-02-09 17:37:44,SAVE50
ORD02006941,CUSTX99750,REST0161,DP0198,Feb 21 2025,19:47:27,324.85,67,,324.85,2025-02-21 19:47:27,2025-02-23 05:05:27,SAVE50
ORD02004731,CUST00750,REST0071,DP0185,2025/02/04,15:44:21,354.93,35,4.1,354.93,2025-02-04 15:44:21,2025-02-04 18:19:21,DINNERDEAL
ORD02001641,CUST00097,REST0091,DP0265,2025/02/21,23:31:59,529.51,33,2.6,529.51,2025-02-21 23:31:59,2025-02-24 18:03:59,SAVE50
ORD02007963,CUST00248,REST0189,DP0320,Feb 17 2025,21:38:52,,39,,202.39,2025-02-17 21:38:52,2025-02-20 16:02:52,WEEKEND75
ORD02000374,CUST00780,REST0055,DP0022,2025-02-04,09:13:23,268.72,29,4.7,268.72,2025-02-04 09:13:23,2025-02-06 19:10:23,DINNERDEAL
ORD02007974,CUST00758,REST0131,DP0125,20/02/2025,14:08:05,496.28,,4.5,496.28,2025-02-20 14:08:05,2025-02-22 10:13:05,WEEKEND75
ORD02003640,CUST00629,REST0090,DP0132,2025-02-08,15:01:17,,,4.4,223.13,2025-02-08 15:01:17,2025-02-09 15:59:17,FREESHIP
ORD02007767,CUST00745,REST0290,DP0258,14/02/2025,16:09:05,,55,-0.8,326.3,2025-02-14 16:09:05,2025-02-16 11:11:05,WEEKEND75
ORD02006330,CUST01130,REST0228,DP0357,2025/02/16,21:30:38,357.45,-58,3.5,357.45,2025-02-16 21:30:38,2025-02-19 15:28:38,
ORD02003241,CUST00213,REST0236,DP0285,Feb 20 2025,22:56:42,,,4.3,79.0,2025-02-20 22:56:42,2025-02-23 04:28:42,FREESHIP
ORD02003049,CUST00527,REST0037,DP0288,2025-02-23,22:10:56,567.56,,,567.56,2025-02-23 22:10:56,2025-02-26 20:40:56,SAVE50
ORD02006029,CUST00410,REST0102,DPX9897,Feb 24 2025,20:48:22,289.02,48,3.8,289.02,2025-02-24 20:48:22,2025-02-26 15:37:22,SAVE50
ORD02007423,CUST00017,REST0109,DP0128,2025/02/05,17:15:13,385.49,,,385.49,2025-02-05 17:15:13,2025-02-08 08:19:13,
ORD02006953,CUST00740,REST0114,DP0065,2025-02-22,13:47:55,,38,4.3,231.48,2025-02-22 13:47:55,2025-02-24 07:23:55,DINNERDEAL
ORD02003813,CUST00244,REST0223,DP0269,09/02/2025,21:11:29,,39,5.0,716.41,2025-02-09 21:11:29,2025-02-10 10:51:29,NEWUSER
ORD02005207,CUST00587,REST0259,DP0294,Feb 02 2025,20:48:08,701.65,54,4.6,701.65,2025-02-02 20:48:08,2025-02-03 17:57:08,FREESHIP
ORD02003054,CUST01045,REST0253,DP0092,2025-02-20,19:01:11,,58,4.3,97.28,2025-02-20 19:01:11,2025-02-21 13:06:11,DINNERDEAL
ORD02006643,CUST00677,REST0133,DP0138,2025-02-16,13:05:37,,39,3.1,674.95,2025-02-16 13:05:37,2025-02-19 04:51:37,
ORD02000812,CUST00314,RESTX9325,DP0110,21/02/2025,07:19:45,455.43,,,455.43,2025-02-21 07:19:45,2025-02-22 16:16:45,FREESHIP
ORD02006478,CUST00361,REST0152,DP0188,Feb 17 2025,21:57:27,NA,44,,463.57,2025-02-17 21:57:27,2025-02-18 21:11:27,FREESHIP
ORD02001027,CUST00838,RESTX9147,DP0115,2025-02-11,22:25:46,514.57,43,3.0,514.57,2025-02-11 22:25:46,2025-02-12 21:45:46,SAVE50
ORD02006114,CUSTX96682,REST0224,DP0016,Feb 08 2025,20:07:35,539.55,22,4.1,539.55,2025-02-08 20:07:35,2025-02-11 01:14:35,NEWUSER
ORD02003926,CUST00576,REST0008,DP0303,2025/02/27,12:33:20,596.6,48,,596.6,2025-02-27 12:33:20,2025-03-01 00:08:20,NEWUSER
ORD02007301,CUST00329,REST0204,DP0479,2025-02-01,21:20:02,455.92,,4.1,455.92,2025-02-01 21:20:02,2025-02-03 05:26:02,SAVE50
ORD02005604,CUST01125,REST0227,DP0078,Feb 18 2025,21:29:54,588.92,50,5.0,588.92,2025-02-18 21:29:54,2025-02-21 15:26:54,DINNERDEAL
ORD02001070,CUST01015,REST0101,DP0129,22/02/2025,10:08:17,504.47,39,4.9,504.47,2025-02-22 10:08:17,2025-02-25 01:32:17,DINNERDEAL
ORD02007218,CUST00838,REST0176,DP0019,2025-02-12,20:02:50,176.16,32,3.8,176.16,2025-02-12 20:02:50,2025-02-15 04:06:50,WEEKEND75
ORD02005819,CUST00017,REST0290,DP0474,2025-02-15,19:06:09,475.05,,2.9,475.05,2025-02-15 19:06:09,2025-02-16 09:03:09,
ORD02007069,CUST00467,REST0248,DP0180,Feb 06 2025,13:00:36,,54,3.7,450.57,2025-02-06 13:00:36,2025-02-08 21:28:36,NEWUSER
ORD02006693,CUST00216,REST0183,DP0310,28/02/2025,13:05:34,,49,4.0,186.34,2025-02-28 13:05:34,2025-02-28 14:26:34,NEWUSER
ORD02006124,CUST01038,REST0004,DP0223,2025/02/24,22:44:31,436.25,,3.9,436.25,2025-02-24 22:44:31,2025-02-27 12:42:31,SAVE50
ORD02004259,CUST00640,REST0244,DP0499,Feb 13 2025,22:20:27,598.84,53,3.9,598.84,2025-02-13 22:20:27,2025-02-14 05:17:27,SAVE50
ORD02002114,CUST00682,REST0130,DP0418,Feb 04 2025,09:36:42,294.54,38,,294.54,2025-02-04 09:36:42,2025-02-05 21:29:42,FREESHIP
ORD02006019,CUST00290,REST0224,DP0234,20/02/2025,19:17:42,383.09,51,5.4,383.09,2025-02-20 19:17:42,2025-02-21 19:51:42,DINNERDEAL
ORD02003919,CUST01135,REST0228,DP0097,2025/02/27,18:49:06,,,,738.89,2025-02-27 18:49:06,2025-02-27 19:36:06,NEWUSER
ORD02006914,CUST00938,REST0088,DP0072,2025/02/24,13:42:38,439.18,50,,439.18,2025-02-24 13:42:38,2025-02-25 07:23:38,NEWUSER
ORD02000060,CUST00911,REST0228,DP0072,2025/02/18,08:29:13,404.82,53,4.0,404.82,2025-02-18 08:29:13,2025-02-19 22:26:13,
ORD02002616,CUSTX96116,REST0114,DP0065,2025-02-18,19:24:15,NA,52,3.9,598.52,2025-02-18 19:24:15,2025-02-21 04:42:15,SAVE50
ORD02001916,CUST00720,REST0182,DP0416,2025/02/21,20:12:22,437.14,47,,437.14,2025-02-21 20:12:22,2025-02-22 21:49:22,NEWUSER
ORD02001448,CUST00038,REST0124,DP0015,23/02/2025,18:46:14,437.05,31,4.1,437.05,2025-02-23 18:46:14,2025-02-26 04:17:14,NEWUSER
ORD02007673,CUST00096,REST0110,DP0174,2025/02/28,20:59:57,646.09,22,3.6,646.09,2025-02-28 20:59:57,2025-03-03 11:41:57,NEWUSER
ORD02000477,CUST00388,REST0051,DP0300,2025/02/03,21:58:39,474.66,55,3.7,474.66,2025-02-03 21:58:39,2025-02-05 10:11:39,SAVE50
ORD02002088,CUSTX98322,REST0266,DP0217,Feb 05 2025,22:18:56,468.04,41,,468.04,2025-02-05 22:18:56,2025-02-08 07:43:56,DINNERDEAL
ORD02007641,CUST00818,REST0177,DP0478,2025/02/02,22:04:56,556.57,,4.3,556.57,2025-02-02 22:04:56,2025-02-05 05:40:56,
ORD02005542,CUST00482,REST0089,DP0438,Feb 28 2025,21:19:37,476.34,52,,476.34,2025-02-28 21:19:37,2025-03-01 14:28:37,NEWUSER
ORD02003403,CUST00961,REST0104,DP0220,2025-02-12,16:31:58,677.05,57,4.4,677.05,2025-02-12 16:31:58,2025-02-15 11:40:58,NEWUSER
ORD02002319,CUST00701,REST0100,DP0297,09/02/2025,20:37:00,,32,,188.67,2025-02-09 20:37:00,2025-02-12 15:47:00,WELCOME100
ORD02007851,CUST00560,REST0220,DP0162,Feb 20 2025,20:05:20,,57,4.1,443.08,2025-02-20 20:05:20,2025-02-23 00:10:20,SAVE50
ORD02004733,CUST00830,REST0224,DP0196,2025-02-27,19:25:00,,65,4.2,575.33,2025-02-27 19:25:00,2025-02-28 06:35:00,FREESHIP
ORD02000524,CUST00105,REST0017,DPX9166,Feb 13 2025,21:32:06,491.77,38,4.0,491.77,2025-02-13 21:32:06,2025-02-14 05:28:06,SAVE50
ORD02000958,CUST00708,REST0275,DP0422,19/02/2025,15:59:17,504.34,-28,,504.34,2025-02-19 15:59:17,2025-02-22 05:16:17,WEEKEND75
ORD02000925,CUST00643,REST0184,DP0455,2025-02-13,15:59:30,186.12,42,,186.12,2025-02-13 15:59:30,2025-02-15 11:46:30,FREESHIP
ORD02000360,CUST00949,REST0274,DP0108,Feb 03 2025,12:28:29,517.07,21,3.4,517.07,2025-02-03 12:28:29,2025-02-05 08:48:29,
ORD02006988,CUST00061,REST0024,DP0310,Feb 02 2025,17:54:25,468.98,50,4.5,468.98,2025-02-02 17:54:25,2025-02-05 11:31:25,WEEKEND75
ORD02004755,CUST00865,REST0169,DPX9193,14/02/2025,23:38:58,464.42,56,5.0,464.42,2025-02-14 23:38:58,2025-02-16 19:24:58,WELCOME100
ORD02003575,CUST00879,REST0195,DPX9657,Feb 21 2025,21:02:39,509.22,,4.4,509.22,2025-02-21 21:02:39,2025-02-22 16:09:39,DINNERDEAL
ORD02006200,CUST00908,REST0201,DP0126,Feb 18 2025,20:03:59,983.37,,4.3,983.37,2025-02-18 20:03:59,2025-02-18 20:24:59,WEEKEND75
ORD02003382,CUST00396,REST0091,DP0214,23/02/2025,20:00:17,399.27,,3.1,399.27,2025-02-23 20:00:17,2025-02-26 06:50:17,FREESHIP
ORD02004880,CUST00340,RESTX9027,DPX9241,06/02/2025,19:11:43,,52,4.6,444.55,2025-02-06 19:11:43,2025-02-08 23:43:43,DINNERDEAL
